ESC SAN RAFAEL,1,3,131,1,HORQUETA,CONCEPCION,COL.ZANJA MOROTI-MILAGROSA,90382792
ESC,1,3,132,1,HORQUETA,CONCEPCION,COL.JUAN MANUEL FRUTOS,10600
ESC. BAS. Nº 7075 SANTA TERESITA,1,3,133,1,HORQUETA,CONCEPCION,COL.E.R.PEREIRA-MANZ LAS PALMAS,99944864
ESC. BAS. Nº 839 Y LIC.NAC.PRES.SEBASTIAN PINTOS,1,4,1,1,LORETO,CONCEPCION,COLONIA HERNANDARIAS,20000
ESC. BAS. Nº 591 ZANJA CUE,1,4,2,1,LORETO,CONCEPCION,COLONIA HERNANDARIAS,52000
ESC. BAS. Nº 4923,1,4,3,1,LORETO,CONCEPCION,COLONIA RECONSTRUCCION,10054
LICEO NACIONAL CAñADA DE LA PAZ,1,4,4,1,LORETO,CONCEPCION,COLONIA HERNANDARIAS,20000
ESC. BAS. Nº 2669 INT. RODOLFO SCREIBER,1,4,5,1,LORETO,CONCEPCION,ISLERIA,5000
ESC. BAS. Nº 2097 Y LIC.NAC SAGRADA FAMILIA,1,4,6,1,LORETO,CONCEPCION,COLONIA GRAL. DIAZ,1200
ESC. BAS. Nº 2074,1,4,8,1,LORETO,CONCEPCION,COLONIA AQUIDABAN,2500
ESC. BAS. Nº 4932,1,4,9,1,LORETO,CONCEPCION,COLONIA AQUIDABAN,47637
ESC. BAS. Nº 594,1,4,10,1,LORETO,CONCEPCION,COLONIA HERNANDARIAS,15000
ESC. BAS. Nº 4924,1,4,11,1,LORETO,CONCEPCION,COLONIA RECONSTRUCCION,9972
ESC. BAS. Nº 2670,1,4,12,1,LORETO,CONCEPCION,COLONIA ROBERTO L. PETIT,10000
ESC. BAS. Nº 2084 VIRGEN DEL CAMINO,1,4,13,1,LORETO,CONCEPCION,COLONIA HEROES DEL CHACO,10012
ESC. BAS. Nº 2081,1,4,14,1,LORETO,CONCEPCION,COLONIA HEROES DEL CHACO,10000
ESC. BAS. Nº 985 Y LIC.NAC. JUANA DE ALFONSO,1,4,15,1,LORETO,CONCEPCION,COLONIA RECONSTRUCCION,29121
ESC. BAS. Nº 359 DON CIPRIANO ARGUELLO Y COLEGIO NACIONAL PAI MARCELINO MEDINA,1,4,16,1,LORETO,CONCEPCION,COLONIA MARIA AUXILIADORA,15288
ESC. BAS. Nº 445,1,4,17,1,LORETO,CONCEPCION,PASO BARRETO,11704
ESC. BAS. Nº 4917,1,4,18,1,LORETO,CONCEPCION,COL.CURUZU ÑU,13750
ESC. BAS. Nº 4917,1,4,18,2,LORETO,CONCEPCION,COL.CURUZU ÑU-CURUZU ÑU,13750
COLEGIO NACIONAL GRAL.MARCIAL SAMANIEGO,1,4,19,1,LORETO,CONCEPCION,PASO BARRETO,3666
ESC. BAS. Nº 2076,1,4,20,1,LORETO,CONCEPCION,ISLA TUYU,7501
ESC. BAS. Nº 1312 VITALINA TORRES VDA. DE GARCE,1,4,21,1,LORETO,CONCEPCION,MUNICIPIO,17091
ESC. BAS. Nº 4934,1,4,22,1,LORETO,CONCEPCION,COL.AQUIDABAN-JHUGUA RIVAS,27810
SIN NOMINACION.,1,4,23,1,LORETO,CONCEPCION,COLONIA SAN ALFREDO.,1500
ESC. BAS. Nº 1720,1,4,24,1,LORETO,CONCEPCION,COLONIA HEROES DEL CHACO,15000
ESC. BAS. Nº 1720,1,4,24,2,LORETO,CONCEPCION,COLONIA HEROES DEL CHACO,17000
ESC. BAS. Nº 1720,1,4,24,3,LORETO,CONCEPCION,COLONIA HEROES DEL CHACO,10154
ESC. BAS. Nº 1725 Y LICEO NACIONAL DE YCUA PORA,1,4,25,1,LORETO,CONCEPCION,COLONIA HERNANDARIAS,9000
LIC.NAC.CORAZON DE JESUS,1,4,26,1,LORETO,CONCEPCION,COL.HERNANDARIAS,8647
ESC. BAS. Nº 1724,1,4,27,1,LORETO,CONCEPCION,HERNANDARIAS,240
M.E.C.,1,4,29,1,LORETO,CONCEPCION,COLONIA HERNANDARIAS,10000
ESC. BAS. Nº 2082,1,4,30,1,LORETO,CONCEPCION,COLONIA AQUIDABAN,9607
ESC. BAS. Nº 1723,1,4,32,1,LORETO,CONCEPCION,COLONIA LAGUNA CRISTO,7370
ESC. BAS. Nº 4926,1,4,33,1,LORETO,CONCEPCION,COLONIA HEROES DEL CHACO,9863
ESC. BAS. Nº 4926,1,4,34,1,LORETO,CONCEPCION,COLONIA HEROES DEL CHACO,10000
ESC. BAS. Nº 1730,1,4,35,1,LORETO,CONCEPCION,COL. HEROES DEL CHACO .M.FRONTERA,5383
ESC. BAS. Nº 4930,1,4,36,1,LORETO,CONCEPCION,COLONIA ROBERTO L.PETTIT,10000
COLEGIONAC. JOHN F.KENNEDY,1,4,37,1,LORETO,CONCEPCION,MUNICIPIO,18670
ESC. BAS. Nº 4928,1,4,38,1,LORETO,CONCEPCION,CNIA.RECONSTRUCCION,5034
ESC. BAS. Nº 4925 INMACULADA CONCEPCION,1,4,39,1,LORETO,CONCEPCION,COLONIA RECONSTRUCCION,6000
LOCAL ESCOLAR CNIA.HEROES DEL CHACO,1,4,40,1,LORETO,CONCEPCION,CNIA.HEROES DEL CHACO,3538
ESC. BAS. Nº 1729,1,4,41,1,LORETO,CONCEPCION,COSTA PUCU,12160
ESC. BAS. Nº 1728,1,4,42,1,LORETO,CONCEPCION,COLONIA HERNANDARIAS,10000
ESC. BAS. Nº 1726,1,4,43,1,LORETO,CONCEPCION,COLONIA AQUIDABAN,46750
ESC. BAS. Nº 1731,1,4,44,1,LORETO,CONCEPCION,COLONIA SAN ALFREDO,14419
ESC. BAS. Nº 29 ESPECTACION BERNAL,1,4,45,1,LORETO,CONCEPCION,MUNICIPIO,11472
ESC. BAS. Nº 6970 SANTISIMA TRINIDAD,1,4,46,1,LORETO,CONCEPCION,COL.HEROES DEL CHACO,10000
ESC. BAS. Nº 590 CANADA LA PAZ,1,4,47,1,LORETO,CONCEPCION,CAÑADA LA PAZ,10000
ESC. BAS. Nº 2083,1,4,48,1,LORETO,CONCEPCION,COL. HEROES DEL CHACO,22083
ESC. BAS. Nº 4919 y COLEGIONAC. VIRGEN DE FATIMA,1,4,49,1,LORETO,CONCEPCION,MUNICIPIO,800
ESC. BAS. Nº 4942 SAN ROQUE,1,6,1,1,YBY YAU,CONCEPCION,CERRO MEMBY,10000
ESC. BAS. Nº 2450 PEDRO JUAN CABALLERO,1,6,2,1,YBY YAU,CONCEPCION,MUNICIPIO,10079
SUPERVISION ESC. PRIMARIAS ZONA C,1,6,3,1,YBY YAU,CONCEPCION,MUNICIPIO,620
ESC. BAS. Nº 2451,1,6,4,1,YBY YAU,CONCEPCION,COL.ÑEPYTYVO,20605
ESC. BAS. Nº 14130,1,6,5,1,YBY YAU,CONCEPCION,COL.ZANJA MOROTI-SAN ISIDRO,14998
ESC. BAS. Nº 6994,1,6,6,1,YBY YAU,CONCEPCION,COL.CERRO MEMBY-CERRO CUPE,9902
ESC. BAS. Nº 1780,1,6,7,1,YBY YAU,CONCEPCION,COL.HERMINIO MENDOZA-PASIÑO,20000
ESC. BAS. Nº 4939,1,6,8,1,YBY YAU,CONCEPCION,COL.HERMINIO MENDOZA-SANTOS REYES,5000
SUPERVISION COLEGIOSEC. ZONA B,1,6,9,1,YBY YAU,CONCEPCION,COLONIA,620
ESC. BAS. Nº 4144,1,6,10,1,YBY YAU,CONCEPCION,COL.ZANJA MOROTI,14000
ESC. BAS. Nº 2455 SAN ANTONIO DE PADUA,1,6,11,1,YBY YAU,CONCEPCION,COL.CERRO MENBY-SAPUCAY,20000
ESC. BAS.Nº 6697 JUANA MARIA DE LARA,1,6,12,1,YBY YAU,CONCEPCION,MUNICIPIO,3200
ESC. BAS Nº 383 DE SAPUCAI.,1,6,13,1,YBY YAU,CONCEPCION,LUGAR DENOMINADO CERRO MEMBY,20000
ESC. BAS. Nº 4142,1,6,14,1,YBY YAU,CONCEPCION,COLONIA AVYJHE PYAJHU.,9498
ESC. BAS. Nº 4147,1,6,15,1,YBY YAU,CONCEPCION,CÑIA. HERMINIO MENDOZA,20000
ESC. BAS. Nº 2453,1,6,16,1,YBY YAU,CONCEPCION,COLONIA EPOPEYA NACIONAL,20000
ESC. BAS. Nº 4148,1,6,17,1,YBY YAU,CONCEPCION,HERMINIO MENDOZA,5000
ESC. BAS. Nº 559 SAN BLAS,1,6,18,1,YBY YAU,CONCEPCION,EPOPEYA NACIONAL,20000
COLEGIO NACIONAL GRAL. MARCIAL SAMANIEGO,1,6,19,1,YBY YAU,CONCEPCION,EPOPEYA NACIONAL,30000
ESC. BAS. Nº 540 EPOPEYA NACIONAL,1,6,20,1,YBY YAU,CONCEPCION,YBY YAU,10000
ESC. BAS.Nº 2452 "TOMAS ROMERO PEREIRA",1,6,21,1,YBY YAU,CONCEPCION,TAPYTAGUA,10000
ESC. BAS. Nº 11486,1,6,22,1,YBY YAU,CONCEPCION,COLONIA HERMINIO MENDOZA,10000
ESC. BAS. Nº 1782 SANTA CLARA,1,6,23,1,YBY YAU,CONCEPCION,VYAPAVE,10000
LICEO NACIONAL MARTIRES DE CERRO CORA,1,6,24,1,YBY YAU,CONCEPCION,MUNICIPIO,2800
LICEO NACIONAL CERRO MEMBY,1,6,25,1,YBY YAU,CONCEPCION,COLONIA EPOPEYA NACIONAL,10000
LICEO NACIONAL SAN JUAN BAUTISTA,1,6,26,1,YBY YAU,CONCEPCION,MUNICIPIO,2500
LICEO NACIONAL SAN JUAN BAUTISTA,1,6,26,2,YBY YAU,CONCEPCION,MUNICIPIO,1824
ESC. BAS. Nº 4140 SANTA LIBRADA,1,6,27,1,YBY YAU,CONCEPCION,COL.CERRO MENBY-CERRO SARAMBI,9395
ESC. BAS. Nº 6993 "VIRGEN DE FATIMA",1,6,28,1,YBY YAU,CONCEPCION,COLONIA CERRO MEMBY,10000
ESC. BAS. Nº 12488 PINDOTY,1,6,29,1,YBY YAU,CONCEPCION,COL. EPOPEYA NACIONAL,17872
ESC. BAS. Nº 4141,1,6,30,1,YBY YAU,CONCEPCION,CERRO MEMBY,15000
ESC. BAS. Nº 4139 VIRGEN DE FATIMA,1,6,31,1,YBY YAU,CONCEPCION,COL.EPOPEYA NAC.-AQUIDABAN CAÑADA,22395
ESC. BAS. Nº 4936,1,6,32,1,YBY YAU,CONCEPCION,COL.ÑEPYTYVO,10387
ESC. BAS. Nº 3732 EMILIANO RIVAROLA FERNANDEZ,1,6,33,1,YBY YAU,CONCEPCION,COL.ÑANDE TAPY I-MARIA AUXILIADORA,136908848
ESC. BAS. Nº 4132 MARIA AUXILIADORA,1,6,34,1,YBY YAU,CONCEPCION,COLONIA,2177
ESC. BAS. Nº 4133 SANTA CLARA,1,6,35,1,YBY YAU,CONCEPCION,BARRIO VILLA REAL,7000
COLEGIO NACIONAL SAN CLEMENTE MARIA,1,7,1,1,SAN CARLOS DEL APA,CONCEPCION,SGTO. JOSE FELIX LOPEZ,10000
ESC. BAS. Nº 2320 INDEPENDENCIA NACIONAL,1,7,2,1,SAN CARLOS DEL APA,CONCEPCION,COL.JOSE FELIX LOPEZ-ARA PYAJHU,39135488
ESC. BAS. Nº 2320 INDEPENDENCIA NACIONAL,1,7,2,2,SAN CARLOS DEL APA,CONCEPCION,COL.SGTO.JOSE F.LOPEZ-ARA PYAJHU,58191220
ESC SANTA ANA,1,7,3,1,SAN CARLOS DEL APA,CONCEPCION,COL.SARGENTO LOPEZ-SANTA ANA,204541136
ESC. BAS. Nº 656 DR. FERNADO DE LA MORA,2,1,1,1,25 DE DICIEMBRE,SAN PEDRO,COLONIA 25 DE DICIEMBRE,17834
LICEO NACIONAL Y TALLER DE ARTES INDUSTRIALES,2,1,2,1,26 DE DICIEMBRE,SAN PEDRO,COLONIA 25 DE DICIEMBRE,40000
M.E.C.,2,1,3,1,27 DE DICIEMBRE,SAN PEDRO,COL.25 DE DICIEMBRE-YBYRAYU,6250
ESC. BAS. Nº 2739 SAN IGNACIO,2,1,4,1,28 DE DICIEMBRE,SAN PEDRO,COL.25 DE DIC.MBOCAYATY,9951
COLEGIONAC.SAN BLAS DEL MBOIY,2,1,5,1,29 DE DICIEMBRE,SAN PEDRO,MBOIY,10000
ESC. BAS. Nº 4418 Y LIC.NAC.VIRGEN DEL CARME,2,1,6,1,30 DE DICIEMBRE,SAN PEDRO,25 DE DICIEMBRE,100005
COLEGIONAC.SAN JUAN,2,1,7,1,31 DE DICIEMBRE,SAN PEDRO,25 DE DICIEMBRE,104765688
ESC. BAS. Nº 323 INMACULADA CONCEPCION,2,1,8,1,32 DE DICIEMBRE,SAN PEDRO,COL.POTRERO YBATE,73479248
ESC. BAS. Nº 573 NIÑO JESUS,2,1,9,1,33 DE DICIEMBRE,SAN PEDRO,COL.NAVIDAD,9000
ESC. BAS. Nº 573 NIÑO JESUS,2,1,9,2,34 DE DICIEMBRE,SAN PEDRO,COL.25 DE DIC.CARABIY,20000
ESC. BAS. Nº 3776,2,1,10,1,35 DE DICIEMBRE,SAN PEDRO,COLONIA SAN BERNARDO,106421888
ESC. BAS. Nº 1687 Y LIC.NAC."SAN PEDRO APOSTOL",2,1,11,1,36 DE DICIEMBRE,SAN PEDRO,CñIA.TACURUTY -VACA JHU,10000
ESC. BAS. Nº 4417,2,1,12,1,37 DE DICIEMBRE,SAN PEDRO,CñIA.SAN MIGUEL,2400
ESC. BAS. Nº 3073,2,1,14,1,25 DE DICIEMBRE,SAN PEDRO,25 DE DICIEMBRE,92536456
ESC. BAS. Nº 3075,2,1,15,1,25 DE DICIEMBRE,SAN PEDRO,25 DE DICIEMBRE,10000
ESC. BAS. Nº 3074 Y LIC.NAC.SANTA ROSA,2,1,16,1,25 DE DICIEMBRE,SAN PEDRO,SANTA ROSA,11295
ESC. BAS. Nº 1476 DR. RAUL PEÑA,2,1,17,1,25 DE DICIEMBRE,SAN PEDRO,25 DE DICIEMBRE,15710
ESC. BAS. Nº 4975 ADOLFO ROJAS SILVA,2,1,18,1,25 DE DICIEMBRE,SAN PEDRO,COL.25 DE DIC. - MBOIY,10000
ESC. BAS. Nº 4978,2,1,19,1,25 DE DICIEMBRE,SAN PEDRO,COL. YBYRA YU,2500
ESC. BAS. Nº 2738,2,1,21,1,25 DE DICIEMBRE,SAN PEDRO,COL.25 DE DICIEMBRE-MBOCAYATY I,10049
ESC.DEL LUGAR,2,1,22,1,25 DE DICIEMBRE,SAN PEDRO,COL. 25 DE DICIEMBRE-ZELADOR,117281904
ESC BASICA,2,1,23,1,25 DE DICIEMBRE,SAN PEDRO,COL.25 DE DICIEMBRE-MANZ CARABIY,10000
ESC. BAS. Nº 3276 "SAN JOSE",2,1,24,1,25 DE DICIEMBRE,SAN PEDRO,CÑIA. SAN JOSE-MBOIY,10000
ESC. BAS. Nº 3700 BARRIO OBRERO,2,2,1,1,ANTEQUERA,SAN PEDRO,ANTEQUERA,10000
ESC. BAS. Nº 3702 YATEBO RUGUA,2,2,2,1,ANTEQUERA,SAN PEDRO,COLONIA ANTEQUERA,10000
ESC. BAS. Nº 2266,2,2,3,1,ANTEQUERA,SAN PEDRO,COLONIA ANTEQUERA,9531
ESC. BAS. Nº 501 CARMEN ZELADA,2,2,4,1,ANTEQUERA,SAN PEDRO,COLONIA ANTEQUERA,127865
ESC. BAS. Nº 10132,2,2,5,1,ANTEQUERA,SAN PEDRO,COLONIA ANTEQUERA,10029
ESC. BAS. Nº 994,2,2,6,1,ANTEQUERA,SAN PEDRO,COLONIA ANTEQUERA,488
ESC. BAS. Nº 505 PROF. ELENA RAMIREZ DE OZUNA,2,2,7,1,ANTEQUERA,SAN PEDRO,ANTEQUERA,151283792
COLEGIO NACIONAL GRAL MARCIAL SAMANIEGO,2,2,8,1,ANTEQUERA,SAN PEDRO,ANTEQUERA,10000
ESC. BAS. Nº 2278,2,2,9,1,ANTEQUERA,SAN PEDRO,SAN JOSE CORREA,4675
ESC. BAS. Nº 622 INFANTIL SAN RAMON,2,2,10,1,ANTEQUERA,SAN PEDRO,MUNICIPIO,3577
COLEGIO NACIONAL SANTO DOMINGO,2,3,1,1,CAPIIBARY,SAN PEDRO,CAPI IBARY,10234
ESC. BAS. Nº 3050 "4 DE MAYO ",2,3,2,1,CAPIIBARY,SAN PEDRO,CAPIIBARY,4000
ESC. BAS. Nº 3036,2,3,3,1,CAPIIBARY,SAN PEDRO,MUNICIPIO,10000
COLEGIONAC.SAN ROQUE GONZALEZ DE SANTACRUZ,2,3,4,1,CAPIIBARY,SAN PEDRO,1ºDE MARZO,10000
ESC. BAS. Nº 4537 SAN MIGUEL Y COLEGIO NACIONAL,2,3,5,1,CAPIIBARY,SAN PEDRO,CNIA.CAñON COLORADO,9848
SUPERVISION ZONA "D",2,3,6,1,CAPIIBARY,SAN PEDRO,3 DE NOVIEMBRE,800
ESC. BAS. Nº 3038 Y LIC.NAC.NTRA.SRA ASUNCION,2,3,7,1,CAPIIBARY,SAN PEDRO,COLONIA,9998
ESC. BAS. Nº 1981,2,3,8,1,CAPIIBARY,SAN PEDRO,MUNICIPIO,10000
ESC. BAS. Nº 4536,2,3,9,1,CAPIIBARY,SAN PEDRO,COL.CAÑON COLORADO,100201352
ESC. BAS. Nº 3022 Y COLEGIONAC.,2,3,10,1,CAPIIBARY,SAN PEDRO,CABO CUE,149645184
ESC. BAS. Nº 4535 CALLE 9 DE JUNIO,2,3,11,1,CAPIIBARY,SAN PEDRO,ARA PYAJHU,10080
ESC. BAS. Nº 4540 CALLE 24 DE MAYO,2,3,12,1,CAPIIBARY,SAN PEDRO,COL. ARA PYAJHU,20000
ESC. BAS. Nº 3052 CALLE 26 DE FEBRERO,2,3,13,1,CAPIIBARY,SAN PEDRO,COL. ARA PYAJHU,212913680
ESC. BAS. Nº 3052,2,3,13,2,CAPIIBARY,SAN PEDRO,CNIA.ARA PYAJHU,27007
ESC. BAS. Nº 4539 SAN ISIDRO,2,3,14,1,CAPIIBARY,SAN PEDRO,COL.ARA PYAJHU,10080
ESC. BAS. Nº 4532 CALLE PAZ DEL CHACO,2,3,15,1,CAPIIBARY,SAN PEDRO,COL.ARA PYAJHU,10080
ESC. BAS. Nº 4534 13 DE JUNIO,2,3,16,1,CAPIIBARY,SAN PEDRO,COL. ARAPHYAJHU,23199
COLEGIO NAC. PEDRO LOPEZ,2,3,17,1,CAPIIBARY,SAN PEDRO,MUNICIPIO,14000
ESC. BAS. Nº 3037,2,3,18,1,CAPIIBARY,SAN PEDRO,CALLE 1 DE NOVIEMBRE,5000
ESC. BAS. Nº 3037,2,3,18,2,CAPIIBARY,SAN PEDRO,CALLE 1 DE NOVIEMBRE,5000
ESC. BAS. Nº 4542,2,3,19,1,CAPIIBARY,SAN PEDRO,COL.CAPIIBARY,10400
ESC. BAS. Nº 4650,2,3,20,1,CAPIIBARY,SAN PEDRO,COL.CAPIIBARY,10000
ESC. BAS. Nº 3545 SAN RAFAEL,2,3,21,1,CAPIIBARY,SAN PEDRO,COL.CAPIIBARY,6000
ESC. BAS. Nº 4543 SAN ISIDRO,2,3,22,1,CAPIIBARY,SAN PEDRO,COL.CAPIIBARY,99823952
ESC. BAS. Nº 4544 Y COLEGIO NACIONAL SANTA ROSA DE LIMA,2,3,23,1,CAPIIBARY,SAN PEDRO,COL.CAPIIBARY,79297640
ESC. BAS. Nº 4538,2,3,24,1,CAPIIBARY,SAN PEDRO,COL.ARA PHYAJHY,94999968
ESC. BAS. Nº 4655,2,3,25,1,CAPIIBARY,SAN PEDRO,COL.CAPAIIBARY,9100
ESC. BAS. Nº 3025,2,3,26,1,CAPIIBARY,SAN PEDRO,CALLE 1 DE MARZO,10000
COLEGIO NACIONAL CAPIIBARY,2,3,27,1,CAPIIBARY,SAN PEDRO,MUNICIPIO,5000
COLEGIO NACIONAL CAPIIBARY,2,3,27,2,CAPIIBARY,SAN PEDRO,MUNICIPIO,4500
ESC. BAS. Nº 4530 CARMEN SPERATTI DE MARTINEZ,2,3,28,1,CAPIIBARY,SAN PEDRO,COL.CAPIIBARY-MANZ 1º DE MARZO,8400
ESC. BAS. Nº 2910 SAN RAMON Y COLEGIO NACIONAL ARA PYAHU,2,3,29,1,CAPIIBARY,SAN PEDRO,COL.ARA PYAJHU,333944992
ESC. BAS. Nº 3048 DR. VICENTE ZARUBBI SALDIVAR Y COLEGIO NACIONAL 3 DE NOVIEMBRE,2,3,30,1,CAPIIBARY,SAN PEDRO,3 DE NOVIEMBRE,8365
ESC. BAS. Nº 3412 Y COLEGIO NACIONAL MARIA AUXILIADORA,2,3,31,1,CAPIIBARY,SAN PEDRO,SAN ESTANISLAO,4400
ESC. BAS. Nº 3412 Y COLEGIO NACIONAL MARIA AUXILIADORA,2,3,31,2,CAPIIBARY,SAN PEDRO,SAN ESTANISLAO,4400
ESC. BAS. Nº 2544,2,4,1,1,CHORE,SAN PEDRO,COLONIA FELICIDAD,10000
ESC. BAS. Nº 2561 Y LIC.NAC.CARLOS A.LOPEZ,2,4,2,1,CHORE,SAN PEDRO,COLONIA CRUCE KOKUERA YEEPOPYHY,39380
ESC. BAS. Nº 1484 LIBERACION NORTE Y COLEGIONAC.,2,4,3,1,CHORE,SAN PEDRO,COLONIA LIBERACION,19212
ESC. BAS. Nº 1483 DON AGUSTIN CAMPOS ALUM,2,4,4,1,CHORE,SAN PEDRO,COLONIA KO E PYTA,10000
ESC. BAS. Nº 658 Y COLEGIONAC.,2,4,5,1,CHORE,SAN PEDRO,COLONIA YPOPYHY,31106
ESC. BAS. Nº 4831 DON AUGUSTO ROA BASTOS Y COLEGIO NACIONAL SAN ISIDRO,2,4,6,1,CHORE,SAN PEDRO,COLONIA YEPOPYHY,9833
ESC. BAS. Nº 1492,2,4,7,1,CHORE,SAN PEDRO,COLONIA YOAYHU,10906
ESC. BAS. Nº 2546,2,4,8,1,CHORE,SAN PEDRO,COLONIA AQUIDABAN NIGUI,17499
ESC. BAS. Nº 1482,2,4,9,1,CHORE,SAN PEDRO,COLONIA KOKUERA,25947
ESC. BAS. Nº 1482,2,4,9,2,CHORE,SAN PEDRO,COCUERA,9999
ESC. BAS. Nº 4834 CARLOS A. LOPEZ,2,4,10,1,CHORE,SAN PEDRO,COLONIA YEPOPYHY,9985
ESC. BAS. Nº 1475 JOSE MIÑO,2,4,11,1,CHORE,SAN PEDRO,COLONIA AQUIDABAN NIGUI,9920
ESC. BAS. Nº 2542 Y COLEGIO NACIONAL SANTA ELENA,2,4,12,1,CHORE,SAN PEDRO,COLONIA YOAYHU,10372
ESC. BAS. Nº 1679 Y LIC.NAC. NUCLEAR III,2,4,13,1,CHORE,SAN PEDRO,COL.COE POTI,22500
ESC. BAS. Nº 4810,2,4,14,1,CHORE,SAN PEDRO,COL.COCUERA,10000
ESC. BAS. Nº 2740,2,4,15,1,CHORE,SAN PEDRO,COL.COCUERA,10000
LIC.NAC. NUCLEA 1,2,4,16,1,CHORE,SAN PEDRO,COL.LISIADOS DE LA GUERRA DEL CHACO,18009
LIC.NAC.DE LA COLEGIO INDUSTRIAL CUE NUCLEAR II,2,4,17,1,CHORE,SAN PEDRO,COL.INDUSTRIAL CUE-NUCLEAR 2,9645
ESC. BAS. Nº 2547,2,4,18,1,CHORE,SAN PEDRO,COL.LISIADOS DE LA GUARRA DE CHACO,10000
ESC. BAS. Nº 4984,2,4,19,1,CHORE,SAN PEDRO,COL.REPATRIADOS DEL NORTE-SAN JORGE,10000
ESC. BAS. Nº 2560,2,4,20,1,CHORE,SAN PEDRO,COL.LA NIÑA,6379
LIC.NAC.NUCLEAR Nº 3,2,4,21,1,CHORE,SAN PEDRO,COL.COE POTI,15625
M.E.C.,2,4,22,1,CHORE,SAN PEDRO,COL.COCUERA,25156
ESC. BAS. Nº 2724 COE POTI.,2,4,23,1,CHORE,SAN PEDRO,COLONIA COE POTI.,10000
COLEGIO NACIONAL NACIENTE.,2,4,24,1,CHORE,SAN PEDRO,COLONIA COE POTI.,5000
ESC. BAS. Nº 4831,2,4,25,1,CHORE,SAN PEDRO,LIBERACION,9921
MEC.,2,4,26,1,CHORE,SAN PEDRO,COLONIA FELICIDAD,9902
LICEO NACIONAL JHUGUA POTI,2,4,27,1,CHORE,SAN PEDRO,LISIADOS DE GUERRA DEL CHACO,10000
LICEO NACIONAL COCUERA,2,4,28,1,CHORE,SAN PEDRO,COCUERA,10000
ESC. BAS. Nº 1474 Y COLEGIO NACIONAL MARIA AUXILIADORA,2,4,29,1,CHORE,SAN PEDRO,COL.AQUIDABAN NIGUI,9600
ESC. BAS. Nº 2552,2,4,30,1,CHORE,SAN PEDRO,COL.FELIDIDAD,9999
ESC. BAS. Nº 4832,2,4,31,1,CHORE,SAN PEDRO,PLACIDO,10000
ESC. BAS. Nº 2906,2,4,32,1,CHORE,SAN PEDRO,COL.FELICIDAD,10000
ESC. BAS. Nº 2783,2,4,33,1,CHORE,SAN PEDRO,NACIENTE BºCOLORADO,9999
ESC. BAS. Nº 2543 Y COLEGIO NACIONAL BARRIO OVETENSE,2,4,34,1,CHORE,SAN PEDRO,COL.AQUIDABAN NIGUI,10000
ESC. BAS. Nº 3870,2,4,35,1,CHORE,SAN PEDRO,YEPOPYJHY,5999
ESC. BAS. Nº 1694 SAN ISIDRO LABRADOR Y COLEGIO NACIONAL SAN ISIDRO SALVADOR,2,4,36,1,CHORE,SAN PEDRO,YEPOPYJHY,10000
ESC. BAS. Nº 4830,2,4,37,1,CHORE,SAN PEDRO,YEPOPYJHY *FINCA 2041 3347/1995,9999
ESC. BAS. Nº 4830,2,4,37,2,CHORE,SAN PEDRO,YEPOPYJHY *FINCA 2041 3347/1995,9999
ESC. BAS. Nº 3871,2,4,38,1,CHORE,SAN PEDRO,CALLE 1ºDE MARZO,15000
ESC. BAS. Nº 4833,2,4,39,1,CHORE,SAN PEDRO,YEPOPYJHY,5544
ESC. BAS. Nº 2547,2,4,40,1,CHORE,SAN PEDRO,LISIADO DE LA GUERRA,125
ESC. BAS. Nº 4992,2,4,41,1,CHORE,SAN PEDRO,AQUIDABAN NIGUI,9999
COLEGIO NACIONAL ÑANDYPA,2,4,42,1,CHORE,SAN PEDRO,AQUIDABAN,5857
ESC. BAS. Nº 1346,2,4,43,1,CHORE,SAN PEDRO,YEPOPYJHY,9985
ESC. BAS. Nº 1485 Y LIC.NAC.CHOREMI,2,4,44,1,CHORE,SAN PEDRO,COL.LIBERACION,2641
ESC. BAS. Nº 2549,2,4,45,1,CHORE,SAN PEDRO,COE POTI,8012
COLEGIONAC.DE CHORE,2,4,46,1,CHORE,SAN PEDRO,YEPOPYJHY,10000
LICEO NACIONAL ALFONSO LOMA CARAGUATAY-I HOY CLAUSURADO,2,4,47,1,CHORE,SAN PEDRO,YEPOPYJHY,10000
ESC. BAS. Nº 1487 Y LIC.NAC.NUCLEAR II,2,4,48,1,CHORE,SAN PEDRO,NUCLEAR 2,8192
ESC. BAS. Nº 1676 Y LIC.NAC. PANCHITO LOPEZ,2,4,49,1,CHORE,SAN PEDRO,INDUSTRIAL CUE,9004
ESC. BAS. Nº 503 Y LIC.NAC."LA NIñA",2,4,50,1,CHORE,SAN PEDRO,CNIA.LA NIñA,10000
SUPERVISION DE APOYO TECNICO PEDAGOGICO ZONA 3,2,4,51,1,CHORE,SAN PEDRO,CRUCE LOBERACION,1400
LOCAL ESCOLAR,2,4,52,1,CHORE,SAN PEDRO,COLONIA COCUERA,3108
ESC. BAS. Nº 2541 VIRGEN DE FATIMA Y COL.NAC.,2,4,53,1,CHORE,SAN PEDRO,COE PYTA,40000
ESC. BAS. Nº 1677,2,4,54,1,CHORE,SAN PEDRO,INDUSTRIAL CUE 2º LINEA,1500
ESC. BAS. Nº 1677,2,4,54,2,CHORE,SAN PEDRO,EX INDUSTRIAL-CUE 2º LINEA,5500
